2015.11.16,12:00,1.07255,1.07444,1.07127,1.07271,16810
2015.11.16,16:00,1.07271,1.07297,1.06905,1.06930,21572
2015.11.16,20:00,1.06929,1.06977,1.06738,1.06848,9093
2015.11.17,00:00,1.06849,1.06900,1.06594,1.06649,9447
2015.11.17,04:00,1.06649,1.06706,1.06551,1.06617,7370
2015.11.17,08:00,1.06615,1.06727,1.06420,1.06671,18590
2015.11.17,12:00,1.06668,1.06784,1.06506,1.06562,17498
2015.11.17,16:00,1.06561,1.06758,1.06298,1.06457,23234
2015.11.17,20:00,1.06457,1.06546,1.06340,1.06397,12920
2015.11.18,00:00,1.06401,1.06464,1.06342,1.06348,6848
2015.11.18,04:00,1.06346,1.06499,1.06304,1.06488,6157
2015.11.18,08:00,1.06489,1.06918,1.06396,1.06786,15830
2015.11.18,12:00,1.06785,1.06808,1.06572,1.06578,16400
2015.11.18,16:00,1.06574,1.06739,1.06220,1.06387,19642
2015.11.18,20:00,1.06386,1.06711,1.06160,1.06585,13859
2015.11.19,00:00,1.06584,1.07168,1.06542,1.07022,10803
2015.11.19,04:00,1.07023,1.07118,1.06887,1.07043,13207
2015.11.19,08:00,1.07038,1.07076,1.06663,1.06851,18678
2015.11.19,12:00,1.06850,1.07165,1.06679,1.06855,20341
2015.11.19,16:00,1.06855,1.07621,1.06822,1.07248,26782
2015.11.19,20:00,1.07248,1.07386,1.07162,1.07325,8330
2015.11.20,00:00,1.07325,1.07373,1.07093,1.07171,9359
2015.11.20,04:00,1.07171,1.07258,1.07095,1.07232,7915
2015.11.20,08:00,1.07231,1.07273,1.06634,1.06872,20950
2015.11.20,12:00,1.06872,1.07053,1.06712,1.06926,17963
2015.11.20,16:00,1.06926,1.07069,1.06398,1.06495,22803
2015.11.20,20:00,1.06494,1.06572,1.06399,1.06443,9503
2015.11.23,00:00,1.06375,1.06451,1.06078,1.06125,9165
2015.11.23,04:00,1.06124,1.06177,1.05996,1.06137,9265
2015.11.23,08:00,1.06137,1.06427,1.06072,1.06304,17677
2015.11.23,12:00,1.06303,1.06458,1.06144,1.06458,18467
2015.11.23,16:00,1.06457,1.06558,1.05917,1.06192,23286
2015.11.23,20:00,1.06191,1.06357,1.06099,1.06349,8987
2015.11.24,00:00,1.06351,1.06442,1.06289,1.06399,8988
2015.11.24,04:00,1.06401,1.06434,1.06189,1.06308,7345
2015.11.24,08:00,1.06313,1.06688,1.06207,1.06456,18835
2015.11.24,12:00,1.06457,1.06662,1.06339,1.06615,21607
2015.11.24,16:00,1.06613,1.06725,1.06275,1.06460,24262
2015.11.24,20:00,1.06461,1.06611,1.06346,1.06415,10372
2015.11.25,00:00,1.06416,1.06636,1.06395,1.06636,9613
2015.11.25,04:00,1.06635,1.06759,1.06506,1.06575,7650
2015.11.25,08:00,1.06576,1.06875,1.06053,1.06107,20218
2015.11.25,12:00,1.06106,1.06153,1.05760,1.05902,25445
2015.11.25,16:00,1.05903,1.06402,1.05651,1.06222,23941
2015.11.25,20:00,1.06222,1.06275,1.06090,1.06232,8548
2015.11.26,00:00,1.06234,1.06263,1.06146,1.06185,9544
2015.11.26,04:00,1.06184,1.06241,1.06145,1.06186,6253
2015.11.26,08:00,1.06187,1.06226,1.05990,1.06089,14400
2015.11.26,12:00,1.06089,1.06192,1.06037,1.06168,12886
2015.11.26,16:00,1.06167,1.06222,1.06049,1.06123,9128
2015.11.26,20:00,1.06125,1.06131,1.06044,1.06084,6623
2015.11.27,00:00,1.06085,1.06093,1.06005,1.06071,7914
2015.11.27,04:00,1.06068,1.06152,1.06050,1.06108,6263
2015.11.27,08:00,1.06107,1.06371,1.05831,1.05835,18242
2015.11.27,12:00,1.05832,1.05959,1.05732,1.05777,16975
2015.11.27,16:00,1.05777,1.06027,1.05676,1.05985,15452
2015.11.27,20:00,1.05985,1.06035,1.05889,1.05929,3625
2015.11.30,00:00,1.05865,1.05930,1.05694,1.05783,8316
2015.11.30,04:00,1.05783,1.05909,1.05759,1.05840,5762
2015.11.30,08:00,1.05841,1.05939,1.05622,1.05797,14666
2015.11.30,12:00,1.05798,1.05840,1.05632,1.05737,16032
2015.11.30,16:00,1.05738,1.05839,1.05569,1.05587,19720
2015.11.30,20:00,1.05588,1.05750,1.05582,1.05624,8304
2015.12.01,00:00,1.05623,1.05806,1.05618,1.05771,7752
2015.12.01,04:00,1.05770,1.05957,1.05705,1.05807,12362
2015.12.01,08:00,1.05807,1.06178,1.05766,1.05966,17011
2015.12.01,12:00,1.05965,1.06103,1.05844,1.06050,14827
2015.12.01,16:00,1.06050,1.06358,1.06012,1.06144,24311
2015.12.01,20:00,1.06145,1.06361,1.06144,1.06301,8937
2015.12.02,00:00,1.06304,1.06349,1.06193,1.06200,7409
2015.12.02,04:00,1.06201,1.06232,1.06103,1.06111,5979
2015.12.02,08:00,1.06110,1.06313,1.06066,1.06202,15204
2015.12.02,12:00,1.06178,1.06178,1.05774,1.05795,19230
2015.12.02,16:00,1.05794,1.05968,1.05498,1.05839,26325
2015.12.02,20:00,1.05840,1.06259,1.05801,1.06118,15869
2015.12.03,00:00,1.06120,1.06170,1.06003,1.06013,8347
2015.12.03,04:00,1.06012,1.06016,1.05866,1.05866,7362
2015.12.03,08:00,1.05866,1.05938,1.05517,1.05599,16510
2015.12.03,12:00,1.05599,1.08913,1.04998,1.08235,32779
2015.12.03,16:00,1.08232,1.09414,1.07881,1.09008,43664
2015.12.03,20:00,1.09009,1.09798,1.09009,1.09375,30205
2015.12.04,00:00,1.09375,1.09550,1.08987,1.09089,21876
2015.12.04,04:00,1.09089,1.09451,1.09034,1.09378,17907
2015.12.04,08:00,1.09379,1.09441,1.08579,1.08889,35720
2015.12.04,12:00,1.08888,1.09482,1.08543,1.09247,38896
2015.12.04,16:00,1.09246,1.09498,1.08351,1.08674,50273
2015.12.04,20:00,1.08673,1.08783,1.08499,1.08727,15200
2015.12.07,00:00,1.08670,1.08864,1.08621,1.08666,9694
2015.12.07,04:00,1.08667,1.08687,1.08530,1.08603,6143
2015.12.07,08:00,1.08604,1.08717,1.08104,1.08158,18060
2015.12.07,12:00,1.08158,1.08252,1.07951,1.08162,17855
2015.12.07,16:00,1.08161,1.08588,1.08043,1.08501,27287
2015.12.07,20:00,1.08502,1.08592,1.08310,1.08357,13542
2015.12.08,00:00,1.08360,1.08474,1.08292,1.08456,7568
2015.12.08,04:00,1.08456,1.08596,1.08421,1.08596,7190
